2023-11-21 19:27:55-log: Cannot access game frame or container.
2023-11-21 19:27:55-debug: asset-db:require-engine-code (1193ms)
2023-11-21 19:27:55-log: Cocos Creator v3.8.1
2023-11-21 19:27:55-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:20.81MB, end 91.96MB, increase: 71.15MB
2023-11-21 19:27:55-debug: [Assets Memory track]: asset-db-plugin-register: programming start:92.53MB, end 96.32MB, increase: 3.79MB
2023-11-21 19:27:55-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:96.37MB, end 99.99MB, increase: 3.62MB
2023-11-21 19:27:55-debug: [Assets Memory track]: asset-db-plugin-enable: project start:96.54MB, end 100.00MB, increase: 3.46MB
2023-11-21 19:27:55-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:91.97MB, end 100.01MB, increase: 8.04MB
2023-11-21 19:27:55-debug: asset-db:worker-init: initPlugin (184ms)
2023-11-21 19:27:55-debug: [Assets Memory track]: asset-db:worker-init start:20.81MB, end 94.14MB, increase: 73.33MB
2023-11-21 19:27:55-debug: Run asset db hook programming:beforePreStart ...
2023-11-21 19:27:55-debug: Run asset db hook programming:beforePreStart success!
2023-11-21 19:27:55-debug: Run asset db hook engine-extends:beforePreStart ...
2023-11-21 19:27:55-debug: Run asset db hook engine-extends:beforePreStart success!
2023-11-21 19:27:56-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.1\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@3677ebackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@11fefbackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@0afccbackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@c4cc7background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@c1deabackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@f2a2bbackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@9d54abackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@c2360background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@4a6f8background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@174e2background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@7b422background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@dfa4ebackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@f8597background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@01609background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@d9619background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@f6e2dbackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@a1db3background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@27d62background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@e7731background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@30e4bbackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@d9b10background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@c10c8background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@efd67background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@16e3cbackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@f4142background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@9dca8background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@8b1d4background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@64b0bbackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@09899background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@8e667background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@2da7abackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@0aae7background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@ea978background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@5035bbackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@635c9background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@25eabbackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@ba6ebbackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@f0101background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@51bddbackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@2b64abackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@08ecabackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@a490ebackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@9d6dabackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@a7f0dbackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@b6e82background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@0ea08background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@c43f0background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@c2af2background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@4000abackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@22cb1background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@36febbackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@50e56background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@7b14fbackground: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: %cReImport%c: F:\bigsinger\Farm\FarmCreator372\assets\resources\effect\bird\bird.plist@50ea1background: #aaff85; color: #000;color: #000;
2023-11-21 19:28:25-debug: [Assets Memory track]: asset-db:worker-startup-database[assets] start:585.18MB, end 607.65MB, increase: 22.47MB
2023-11-21 19:28:25-debug: [Assets Memory track]: asset-db:worker-init: startup start:601.91MB, end 607.65MB, increase: 5.74MB
2023-11-21 19:28:25-debug: asset-db:worker-startup-database[assets] (9315ms)
2023-11-21 19:28:25-debug: asset-db:start-database (29806ms)
2023-11-21 19:28:25-debug: asset-db:ready (34939ms)
2023-11-21 19:28:25-debug: init worker message success
2023-11-21 19:28:25-debug: programming:execute-script (6ms)
2023-11-21 19:28:27-debug: [Build Memory track]: builder:worker-init start:607.80MB, end 617.53MB, increase: 9.72MB
2023-11-21 19:28:28-debug: builder:worker-init (2179ms)
2023-11-21 19:28:31-debug: programming:execute-script (10ms)
2023-11-21 19:28:41-debug: refresh db internal success
2023-11-21 19:28:41-debug: refresh db assets success
2023-11-21 19:28:41-debug: Run asset db hook engine-extends:afterRefresh ...
2023-11-21 19:28:41-debug: Run asset db hook engine-extends:afterRefresh success!
2023-11-21 19:28:41-debug: asset-db:refresh-all-database (146ms)
2023-11-21 19:28:41-debug: asset-db:worker-effect-data-processing (1ms)
2023-11-21 19:28:41-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2023-11-21 19:28:42-debug: refresh db internal success
2023-11-21 19:28:42-debug: refresh db assets success
2023-11-21 19:28:42-debug: Run asset db hook engine-extends:afterRefresh ...
2023-11-21 19:28:42-debug: Run asset db hook engine-extends:afterRefresh success!
2023-11-21 19:28:42-debug: asset-db:refresh-all-database (153ms)
2023-11-21 19:28:42-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2023-11-21 19:29:04-debug: Query all assets info in project
2023-11-21 19:29:04-debug: init custom config: keepNodeUuid: false, useCache: true
2023-11-21 19:29:04-debug:   Number of all scripts: 7
2023-11-21 19:29:04-debug:   Number of other assets: 719
2023-11-21 19:29:04-debug:   Number of all scenes: 1
2023-11-21 19:29:04-debug: reload all scripts.
2023-11-21 19:29:04-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-11-21 19:29:04-debug: F:\bigsinger\Farm\FarmCreator372\temp\programming\packer-driver\targets\editor\chunks\93\93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js resolved to F:\bigsinger\Farm\FarmCreator372\temp\programming\packer-driver\targets\editor\chunks\93\93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js is not in module cache!
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/base" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl2" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-empty" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/animation" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/skeletal-animation" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/2d" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/ui" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle-2d" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/3d" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-framework" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-framework" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-box2d-wasm" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/primitive" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/intersection-2d" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/geometry-renderer" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/audio" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/profiler" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/sorting" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/light-probe" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/video" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/webview" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/terrain" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tween" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tiled-map" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/dragon-bones" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/custom-pipeline" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/xr" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/spine" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-empty" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/base" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl2" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/skeletal-animation" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/3d" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/animation" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/ui" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/2d" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/sorting" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-framework" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-box2d-wasm" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/intersection-2d" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle-2d" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-framework" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/geometry-renderer" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/primitive" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/audio" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/profiler" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/light-probe" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/video" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/terrain" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tween" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/xr" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/webview" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/dragon-bones" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/custom-pipeline" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js" loaded.
2023-11-21 19:29:04-debug: Invalidating 'pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js'
2023-11-21 19:29:04-debug: [[Executor]] Module "pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tiled-map" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Module "cce:/internal/x/cc-fu/spine" loaded.
2023-11-21 19:29:04-debug: F:\bigsinger\Farm\FarmCreator372\temp\programming\packer-driver\targets\editor\chunks\6d\6d8fd2b0177941b032ddc0733af48a561fb60657.js resolved to F:\bigsinger\Farm\FarmCreator372\temp\programming\packer-driver\targets\editor\chunks\6d\6d8fd2b0177941b032ddc0733af48a561fb60657.js is not in module cache!
2023-11-21 19:29:04-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
2023-11-21 19:29:04-debug: F:\bigsinger\Farm\FarmCreator372\temp\programming\packer-driver\targets\editor\chunks\bf\bf2a5ff7e8de9b32e53abd7c8de160e985314530.js resolved to F:\bigsinger\Farm\FarmCreator372\temp\programming\packer-driver\targets\editor\chunks\bf\bf2a5ff7e8de9b32e53abd7c8de160e985314530.js is not in module cache!
2023-11-21 19:29:04-debug: [[Executor]] Register DebugViewRuntimeControl
2023-11-21 19:29:04-debug: [[Executor]] Module "pack:///chunks/bf/bf2a5ff7e8de9b32e53abd7c8de160e985314530.js" loaded.
2023-11-21 19:29:04-debug: F:\bigsinger\Farm\FarmCreator372\temp\programming\packer-driver\targets\editor\chunks\37\3708a06a8c61866a3fbb925eb7b4082a5b13e314.js resolved to F:\bigsinger\Farm\FarmCreator372\temp\programming\packer-driver\targets\editor\chunks\37\3708a06a8c61866a3fbb925eb7b4082a5b13e314.js is not in module cache!
2023-11-21 19:29:04-debug: [[Executor]] Module "pack:///chunks/37/3708a06a8c61866a3fbb925eb7b4082a5b13e314.js" loaded.
2023-11-21 19:29:04-debug: [[Executor]] Register Crop
2023-11-21 19:29:04-debug: F:\bigsinger\Farm\FarmCreator372\temp\programming\packer-driver\targets\editor\chunks\61\617e504b68a1a8d7cc60f3af23c085429a21ebc0.js resolved to F:\bigsinger\Farm\FarmCreator372\temp\programming\packer-driver\targets\editor\chunks\61\617e504b68a1a8d7cc60f3af23c085429a21ebc0.js is not in module cache!
2023-11-21 19:29:04-debug: [[Executor]] Register Brand
2023-11-21 19:29:04-debug: [[Executor]] Module "pack:///chunks/61/617e504b68a1a8d7cc60f3af23c085429a21ebc0.js" loaded.
2023-11-21 19:29:04-debug: F:\bigsinger\Farm\FarmCreator372\temp\programming\packer-driver\targets\editor\chunks\88\8833e08d1ff75334b060dfeb8045fb1a25989dcf.js resolved to F:\bigsinger\Farm\FarmCreator372\temp\programming\packer-driver\targets\editor\chunks\88\8833e08d1ff75334b060dfeb8045fb1a25989dcf.js is not in module cache!
